X,Y,osm_id,osm_type,completeness,#loc+amenity,#meta+healthcare,#loc +name,#meta +operator,#geo+bounds+url,#meta +speciality,#meta +operator_type,#contact +phone,#status+operational_status,#access +hours,#capacity +beds,#capacity +staff,#meta +health_amenity_type,#meta+dispensing,#meta+wheelchair,#meta+emergency,#meta+insurance,#meta+water_source,#meta+electricity,#meta+is_in_health_area,#meta+is_in_health_zone,#contact +url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,#meta +id
152.592946,-27.56599307,9796111710,node,25,clinic,clinic,Marburg Medical,,,general,,,,Mo-Fr 08:30-17:30; Sa 08:00-12:00,,,,,,,,,,,,,104,Edmond Street,,,121960735,1,2022/06/05 06:24:08+00,0a244b5171bc4afea6823e080403f072
,,685417189,way,28.125,clinic,clinic,Total Care Health Strathfield,,,general,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,93,Arthur Street,2140,,143773822,2,2023/11/08 10:43:26+00,155d589a80404fa59a9f99e554e4d676
153.4094141,-28.01052303,6243538274,node,18.75,clinic,clinic,Bundall Medical Centre,,,general,,,,Mo-Fr 07:00-18:00; Sa 08:00-11:00,,,,,,,,,,,,,,,,,66726348,1,2019/01/29 05:16:30+00,bbaf3c9dddb34ebbb29fd7d5b7a3897b
151.2549324,-33.92842344,6422580960,node,31.25,clinic,clinic,Myoenergy Health and Phillip Hanney,Phillip Hanney,,general,,,,Mo-Su 09:00-18:00,,,,,,,,,,,,,378,Arden Street,2034,,143773822,3,2023/11/08 10:43:26+00,b9384253f69b41f79f850f8d722eed22
,,550762904,way,31.25,clinic,clinic,Sunnybank Hills General Practice,,Brisbane City Council,general,,,,,,,,,,,,,,,,,538,Compton Road,4116,Brisbane,124389576,2,2022/08/02 12:17:09+00,acf8ff9bed674f429456b7e0a1402202
138.6122755,-34.92682688,6901540594,node,18.75,clinic,clinic,Forward Medical GP Clinic,,,general,,,,Mo-Fr 9:00-17:00,,,,,,,,,,,,,,,,,76418277,2,2019/10/30 23:27:28+00,4a67379966fd4259b830ca40579d531c
,,1056127280,way,31.25,clinic,clinic,Bega Valley Medical Practice,,,general;anaesthetics,,,,Mo-Fr 09:00-17:00,,,,,yes,,,,,,,,61,Carp Street,2550,,143761790,4,2023/11/08 04:00:36+00,6ef009b2c7444a80a607fa344e204420
,,686755792,way,28.125,clinic,clinic,Summit Health Centre,Adelaide Hills Division of General Practice,,general;community,,,,,,,,,,,,,,,,,85,Wellington Road,5251,,69717278,2,2019/04/30 02:38:16+00,b48719e010464ff4bf0094405f791f05
,,997785033,way,15.625,clinic,clinic,Well Come Medical Centre,,,general;dentistry,,,,,,,,,,,,,,,,,,,,,113175461,1,2021/10/30 21:52:57+00,863f61fcd71c4133a5bbc79cffbafdb8
,,328748076,way,15.625,clinic,clinic,Seymour Street Medical & Dental Centre Ringwood,,,general;dentistry,,,,,,,,,,,,,,,,,,,,,128156984,6,2022/10/28 06:40:19+00,3eb4f4289d764c1e904b97f2341acffb
,,545817953,way,25,clinic,clinic,Wyndham Vale Primary Care Centre,,,general;dentistry;gynaecology,,,,,,,,,,,,,,,,,127,Ballan Road,3024,,98420354,3,2021/01/30 16:17:07+00,e8b1c2d6c7794a6394e4db037ff89cbe
151.239202,-33.93892563,5859661480,node,31.25,clinic,clinic,Maroubra Medical & Dental Centre,,,general;dermatology;gynaecology;physiotherapy,,,,"Mo-Fr 07:00-10:00, Sa-Su 08:00-10:00",,,,,yes,,,,,,,,806-812,Anzac Parade,2035,,140200493,20,2023/08/21 20:54:25+00,b045eacc229b4d48ab314e6de5f1bf60
144.9720771,-37.77035468,8498304002,node,31.25,clinic,clinic,Inner North Medical Clinic,,,general;dermatology;mental_health;physiotherapy,,,,Mo-Fr 08:00-17:00; Sa 09:00-14:00,,,,,yes,,,,,,,,260,Lygon Street,3057,,100664526,1,2021/03/08 22:34:55+00,1e12778baf7a4832a3144cbb13ccd571
138.5366879,-34.87940467,5535761179,node,15.625,clinic,clinic,GP Plus,,,general;gynaecology,,,,,,,,,,,,,,,,,,,,,57889774,1,2018/04/07 12:04:20+00,16cb55c5a38b4f2fb1933fc2df9431b0
153.2502866,-27.54197414,9916996782,node,25,clinic,clinic,The Indillie Clinic,,,general;orthopaedics,,,,,,,,,,,,,,,,,16,Weippin Street,4163,,124184900,1,2022/07/28 12:31:08+00,6c0a3bd54a8c45cb9b759918d30b39af
,,844223145,way,31.25,clinic,clinic,North Melbourne Family Medical Centre,,,general;osteopathy;psychology,,,,Mo 09:00-15:00; Tu-Th 08:30-18:00; Fr 08:30-16:00,,,,,,,,,,,,,452,Victoria Street,3051,North Melbourne,145372174,5,2023/12/21 14:02:02+00,b547336cc5934d8280aa3e02e37e0172
153.444773,-28.07514843,4251887154,node,31.25,clinic,clinic,Miami Family Medical Centre,,,general;pathology,,,,Mo-Fr 08:00-16:00,,,,,,,,,,,,,1922,Gold Coast Highway,4220,Miami,144688156,5,2023/12/02 11:18:26+00,eb70af75877e43f4b53799982f6152cd
138.6754908,-34.91318056,4691937819,node,21.875,clinic,clinic,Magill Rd Medical Centre,,,general;pathology,,,,"Mo-Fr 08:30-18:30; Sa,Su 09:00-16:00",,,,,limited,,,,,,,,,,,,117076398,5,2022/02/06 11:58:37+00,757c05d74d58418d963837720e10d5f9
,,544008471,way,34.375,clinic,clinic,Raymond Terrace Community Health Centre,NSW Health,,general;pathology;dental;diabetes;physiotherapy,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,4,Jacaranda Avenue,2324,Raymond Terrace,54255536,1,2017/12/02 01:44:45+00,4bad2fcf85634c0e9eda1d2737a6d7e0
,,982787230,way,25,clinic,clinic,Northwest Medical Centre,,,general;physiatry;dentistry;psychiatry,,,,,,,,,,,,,,,,,1,Park Terrace,5108,,137408685,2,2023/06/16 10:48:29+00,801bdd8a480f4fbbbf93faac1f67ee45
151.1913756,-33.88313602,6359584354,node,28.125,clinic,clinic,Glebe Medical Centre,,,general;physiotherapy,,,,Mo-Fr 07:30-19:00; Sa-Su 09:00-13:00,,,,,,,,,,,,,53,Glebe Point Road,2037,,97928354,2,2021/01/21 21:26:20+00,765e02dc8cc34bda853b01d4fd51a49e
,,200718970,way,25,clinic,clinic,Mount Hotham Medical Centre,,,general;physiotherapy;emergency,,,,,,,,,,,,,,,,,34,Great Alpine Road,3741,,109987886,3,2021/08/20 13:01:25+00,5b248205515a4a83a1aee96d6af0d17f
,,664992732,way,28.125,clinic,clinic,NewHope Medical Centre,NewHope Baptist Church,,general;pyschology;pathology;counselling,,,,,,,,,,,,,,,,,522,Middleborough Road,3130,,66523037,2,2019/01/22 01:18:54+00,1214d69d47b84d2faef45b1363e4c9f9
145.9061067,-41.05491307,8452115644,node,31.25,clinic,podiatrist,Footprints Podiatry,,,general;surgery,,,,Mo-Fr 09:00-17:00,,,,,yes,,,,,,,,127A,Wilson Street,7320,,143993067,6,2023/11/14 03:21:38+00,66b4ce68664f4094bd80666818041ba9
150.5486926,-33.69433441,7057810810,node,21.875,clinic,clinic,Faulconbridge Health Centre,,,general;vaccination,,,,,,,,,,,,,,,,,441,Great Western Highway,,,110460071,2,2021/08/30 12:45:49+00,90f1384f5eed4586a34b9c5952cf2a72
138.7176214,-34.80217507,11461517643,node,28.125,clinic,clinic,Health Sense Medical Centre,,,general;vaccination;pathology,,,,Mo-Fr 08:00-18:00,,,,,,,,,,,,,325,Hancock Road,5126,,145601155,1,2023/12/28 04:24:51+00,75b9e1961e4d43e0a03639161b9901a7
,,44626082,way,15.625,clinic,clinic,Wantirna Mall Clinic,,,general;vaccination;radiology,,,,,,,,,,,,,,,,,,,,,122094527,7,2022/06/08 01:44:47+00,e7c93bcb1209403a9bdb22f8263323a6
153.2691949,-27.52498771,5850451503,node,18.75,clinic,clinic,Pivotal Health,,,general_practice,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,61907645,1,2018/08/23 03:43:42+00,a955c4d388b0495d83de35bbb68e761f
115.699396,-31.63644441,7678888241,node,25,clinic,clinic,Butler Family Practice,,,general_practice;nurses,,,,Mo-Fr 07:30-19:00,,,,,,,,,,,,,150,Camborne Parkway,,,144085244,5,2023/11/16 09:07:59+00,2b80a8fd3ac44787874f96a742a027bd
144.9496822,-37.79366047,7834086121,node,28.125,clinic,clinic,Victorian Clinical Genetics Services,Murdoch Children's Research Institute,,genetics;clinical_laboratory,private_non_profit,,,,,,,,,,,,,,,,,Flemington Road,3052,,89769918,1,2020/08/22 04:37:19+00,c6566a9fd80740c39e36f9b1400080e7
153.0303567,-27.39423991,4714425556,node,25,clinic,doctor,Northside Gynaecology,,,gynaecology,,,,,,,,,,,,,,,,,583,Gympie Road,4031,,89025176,5,2020/08/06 08:35:03+00,2d000e4d4e52443cad4baac02a849252
151.1131785,-34.03562178,5497768908,node,15.625,clinic,clinic,"Dr Ludmilla Collins, Obstetrician and Gynecologist",,,gynaecology,,,,,,,,,,,,,,,,,,,,,84161554,3,2020/04/26 23:26:46+00,92d32c10c54e43f2a88f79b9e13eb3af
,,611989787,way,12.5,clinic,clinic,,,,gynaecology,,,,,,,,,,,,,,,,,,,,,64479321,2,2018/11/14 11:34:57+00,9216c87dc1dd4e1cbf2fcacdeab9da42
115.8468947,-32.06948638,9480321971,node,15.625,clinic,clinic,COVID Clinic,,,infectious_diseases,,,,,,,,,,,,,,,,,,,,,127338231,3,2022/10/11 06:32:41+00,a4792136c1984a4c96aa84fb53d9ffdb
115.8907994,-32.00798551,9737055621,node,25,clinic,clinic,COVID Clinic,CliniPath Pathology,,infectious_diseases,,,,,,,,,,,,,,,,,Carpark PJ2,Townsing Drive,,,120921184,1,2022/05/13 08:00:45+00,ba88385c5533477ab09665360cb2514a
153.2024916,-27.71449735,9731327806,node,15.625,clinic,clinic,Pharmaceutical Rehabilitation Services,,,internal,,,,,,,,,,,,,,,,,,,,,120815860,1,2022/05/11 02:06:20+00,5fa7a7bddf274d4a993606e07da603b1
144.9968497,-37.69971736,7083761155,node,25,clinic,clinic,Maternal & Child Health Centre,,,maternity,,,,"""by appointment""",,,,,,,,,,,,,89,Hughes Parade,,,143964249,2,2023/11/13 10:33:21+00,4857ff1f20004ce3a018f522bbe323b8
144.9968497,-37.69971736,7083761155,node,25,clinic,clinic,Maternal & Child Health Centre,,,maternity,,,,"""by appointment""",,,,,,,,,,,,,89,Hughes Parade,,,143964249,2,2023/11/13 10:33:21+00,4857ff1f20004ce3a018f522bbe323b8
115.7728494,-31.98589676,8184375892,node,28.125,clinic,clinic,Youth Lab Claremont,,,Medical_Spa,,,,"Mo closed, Tu 09:00-19:00, We 09:00-17:00, Th 09:00-19:00, Fr 09:00-17:00, Sa 09:00-15:00, Su closed",,,,,,,,,,,,,395,Stirling Highway,6010,,114165771,4,2021/11/24 05:33:01+00,5aa8c99cabf84f9ea4401059b247b2d6
145.2149215,-37.82935623,6305417272,node,15.625,clinic,clinic,A1 Myotherapy,,,Myotherapy,,,,,,,,,,,,,,,,,,,,,143964249,3,2023/11/13 10:33:21+00,d5340ce82f4a42e8bd311669bf65f382
145.2149215,-37.82935623,6305417272,node,15.625,clinic,clinic,A1 Myotherapy,,,Myotherapy,,,,,,,,,,,,,,,,,,,,,143964249,3,2023/11/13 10:33:21+00,d5340ce82f4a42e8bd311669bf65f382
153.069836,-27.46942701,5679651249,node,28.125,clinic,clinic,Brisbane Naturopath - Naturopaths At Integrated Wellness Clinic,,,naturopathy,,,,"Mo-Fr 09:00-17:00, Sa 08:00-13:00",,,,,,,,,,,,,5-Jun,Thynne Road,4170,,128757767,4,2022/11/11 03:43:13+00,03b5d9031f9542919cd02d542033cd99
,,293946912,way,28.125,clinic,clinic,Seer Medical,,Vicmap Address,neurology;EEG,,,,,,,,,,,,,,,,,278-284,Queensberry Street,3000,,144587210,6,2023/11/29 13:07:53+00,a922c5cd10014f52898740d3d0ae42dc
115.8438695,-31.94809907,8481776762,node,34.375,clinic,clinic,Seer Medical - Perth,Seer Medical,,neurology;EEG,private,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,679,Murray Street,6005,,139890062,3,2023/08/14 21:29:32+00,953afb222390497a93a67bf04dc5f282
151.6616058,-33.03511608,9756353283,node,34.375,clinic,clinic,Marchini Nutrition,Belmont Specialist Centre,,nutrition;fertility_nutrition;pregnancy_nutrition;post_partum_nutrition;pcos_nutrition;coeliac_disease_dietitian,private,,,Mo-Fr 09:00-17:30,,,,,,,,,,,,,30,Glover Street,2280,,121224788,1,2022/05/20 06:13:20+00,d3a7df39b8ec48d4afcc7600507b032d
,,891474458,way,31.25,clinic,clinic,GenesisCare,GenesisCare,,oncology,private,,,,,,,,,,,,,,,,1,Medical Place,4655,,96843208,1,2021/01/03 12:03:38+00,f158e35f81274f0e9a8e498f69a1d775
,,674342720,way,25,clinic,clinic,Canberra Specialist Medical Centre,ICON,,oncology;radiology,private,,,,,,,,yes,,,,,,,,,,,,100312578,5,2021/03/03 03:12:12+00,d9860945e11a4151b278f5165f7209bd
,,1061374003,way,25,clinic,clinic,Hollywood Consulting Centre & Endoscopy Suite,,,oncology;radiology;orthopaedics;cardiology,,,,,,,,,,,,,,,,,91,Monash Avenue,6009,,121142129,1,2022/05/18 11:20:43+00,e820205a7cdd4bf8999ee8260336ab34
149.0865494,-35.23663384,8481172765,node,25,clinic,clinic,ICON Cancer Centre Canberra,ICON,,oncology;radiotherapy,private,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,100308057,1,2021/03/02 23:29:18+00,aebeb6e20e3844d2b2d5fa1e254d3d00
151.0831958,-33.77107425,5909001393,node,25,clinic,clinic,Epping Surgery Centre,PresMed Australia,,ophthalmology,,,,,,,,,,,,,,,,,44-46,Oxford Street,,,143816983,3,2023/11/09 10:57:27+00,eb218ccc7f6441b7ad4afcc0cc7de91c
115.844769,-32.06919687,7694408215,node,28.125,clinic,clinic,Murdoch Eye Centre,,,ophthalmology,,,,Mo-Su 08:00-20:00,,,,,,,,,,,,,100,Murdoch Drive,6150,,139890633,5,2023/08/14 21:55:54+00,f55b7f1bdf6c47a4a87dc67fc630c687
115.8447249,-32.06955914,9432419042,node,25,clinic,clinic,Murdoch Ophthalmology,,,ophthalmology,,,,,,,,,,,,,,,,,3,Barry Marshall Parade,6150,,116364817,1,2022/01/20 02:39:06+00,30d54e9846ae4060997bfc5a6009d260
115.8397161,-31.95002691,9498838801,node,25,clinic,clinic,Perth Eye Hospital,,,ophthalmology,,,,,,,,,,,,,,,,,42,Ord Street,6005,,117299466,1,2022/02/11 19:02:17+00,1e2b7a772d8841bdaf923308d658f2db
149.8447511,-36.67372665,10220906034,node,25,clinic,clinic,South Coast Eye Clinic,,,ophthalmology,,,,,,,,,,,,,,,,,16,Canning Street,2550,,143816983,2,2023/11/09 10:57:27+00,745b0d3901154dc7beef504097a8151c
153.2502435,-27.54197364,9916996783,node,28.125,clinic,clinic,Redlands Eye Specialists,,,ophthalmology,,,,Mo-Fr 08:30-17:00,,,,,,,,,,,,,16,Weippin Street,4163,,124184900,1,2022/07/28 12:31:08+00,9e04660a7e5b4c389491a30432a2e345
115.8269105,-31.94124511,7695569692,node,28.125,clinic,clinic,Perth Laser Vision,,,ophthalmology,,,,Mo-Sa 08:00-17:00,,,,,,,,,,,,,318/25,McCourt Street,6008,,139890062,3,2023/08/14 21:28:49+00,df1b77ae4d954f4982f7a7ab83177c26
151.0831958,-33.77107425,5909001393,node,25,clinic,clinic,Epping Surgery Centre,PresMed Australia,,ophthalmology,,,,,,,,,,,,,,,,,44-46,Oxford Street,,,143816983,3,2023/11/09 10:57:27+00,eb218ccc7f6441b7ad4afcc0cc7de91c
153.0286679,-27.48750543,6652443498,node,15.625,clinic,clinic,Mater Eye Clinic,,,ophthalmology,,,,,,,,,,,,,,,,,,,,,72708020,1,2019/07/27 04:07:05+00,8e3a781d9c1d4781beecdeb27ac648ad
151.1698001,-33.88124766,11377158456,node,25,clinic,clinic,Annandale Eye Care,,,ophthalmology;neuro-opthalmology,,,,,,,,,,,,,,,,,80,Booth Street,2038,,144460657,1,2023/11/26 05:51:04+00,4b6ab4621c9c4216b0944f1735d8a1e0
149.132109,-35.32047014,9467215253,node,28.125,clinic,clinic,Orthoclinic Specialist Orthodontics,David Madsen,,orthodontics,private,,,,,,,,,,,,,,,,27,Bougainville Street,,,120918988,3,2022/05/13 07:14:37+00,ebc0552078cf458cb81b06fc02cd0f6b
145.2984706,-38.02135731,2161903783,node,28.125,clinic,clinic,The Fresh Foot Centre,,local knowledge,orthodontics,,,,,,,,,,,,,,,,,4,Springwood Avenue,3805,,79821884,7,2020/01/21 00:39:40+00,414824550ca34f8082c42252165feba2
153.2503349,-27.54187188,9916996785,node,25,clinic,clinic,Bayside Orthopaedic Centre,,,orthopaedics,,,,,,,,,,,,,,,,,16,Weippin Street,4163,,124184900,1,2022/07/28 12:31:08+00,867b0491779541b4902ecd3a10639063
153.0506258,-27.50802701,10044106130,node,18.75,clinic,clinic,The Fracture Clinic,,,orthopaedics,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,126489641,1,2022/09/22 06:20:11+00,4fbea97c13b64fd6b248f892b636878a
149.844348,-36.67354057,10220818759,node,25,clinic,clinic,Bega Valley Centre for Bone and Joint Surgery,,,orthopaedics,,,,,,,,,,,,,,,,,19,Canning Street,2550,,143816983,2,2023/11/09 10:57:27+00,15cafeb8c3514e3188d54f6812cfc9ff
153.0631217,-27.49229217,10726691469,node,21.875,clinic,clinic,Ortho Physio,,,orthopaedics;physiatry,,,,,,,,,,,,,,,,,402,Old Cleveland Road,,,143992672,2,2023/11/14 02:51:09+00,fd301e62b5d54f59ad03bb05696ae312
144.9294349,-37.78742107,2517026754,node,15.625,clinic,clinic,Connect Health + Movement,,,osteopathy;physiotherapy;podiatry;massage_therapy,,,,,,,,,,,,,,,,,,,,,75943226,2,2019/10/20 02:52:53+00,663dd47ffa8747bcb128ab7f3806dfd0
,,956281286,way,28.125,clinic,clinic,Inner West Health Clinic,,Vicmap Address,osteopathy;traditional_chinese_medicine;acupuncture;dietitian_/_nutrition;speech_pathology,,,,,,,,,,,,,,,,,87,Victoria Street,3011,,145531548,3,2023/12/26 12:21:08+00,d50be25895ab4ab7af76692cd4731997
,,956281286,way,25,clinic,clinic,Inner West Health Clinic,,,osteopathy;traditional_chinese_medicine;acupuncture;dietitian_/_nutrition;speech_pathology,,,,,,,,,,,,,,,,,87,Victoria Street,3011,,145531548,3,2023/12/26 12:21:08+00,d50be25895ab4ab7af76692cd4731997
115.7390599,-31.74128643,8497276377,node,34.375,clinic,clinic,All Over Beauty Clinic,Kim Van der Sluis,,other,private,,,"Mo-We 09:00-17:30, Th 09:00-21:00, Fr 9:00-17:30, Sa 9:00-17:00",,,,,,,,,,,,,1244,Marmion Avenue,6028,,139890062,3,2023/08/14 21:29:34+00,c3c000ed6a454be68756f6f9490b28ab
153.2503286,-27.54197456,9916996779,node,25,clinic,clinic,Neurosensory,,,otorhinolaryngology,,,,,,,,,,,,,,,,,16,Weippin Street,4163,,124184900,1,2022/07/28 12:31:08+00,c442e9122ac244078e84f8d062e0268f
153.3938476,-28.00787888,3998436408,node,18.75,clinic,clinic,Leading Steps Paediatric Clinic,,,paediatrics,,,,Mo-Sa 08:30-16:30,,,,,,,,,,,,,,,,,88480811,2,2020/07/25 00:46:38+00,49a12e9a4de74afca1a6b3acf16ecb4b
,,667368697,way,25,clinic,clinic,Adelaide Paediatrics,,,paediatrics,,,,Mo-Th 08:30-23:30,,,,,,,,,,,,,360,Magill Road,,,104212511,2,2021/05/06 00:35:13+00,4ed904311f2e4b5d9fc25b66e5d91322
,,547836427,way,12.5,clinic,doctor,,,,pathology,,,,,,,,,,,,,,,,,,,,,130807901,2,2023/01/03 00:47:58+00,8144a1a310b74d04bdbf38a659f819d7
153.0624138,-27.61175935,9926932749,node,25,clinic,clinic,Sullivan Nicolaides Pathology,,,pathology,,,,,,,,,,,,,,,,,538,Compton Road,4116,,124389576,1,2022/08/02 12:17:09+00,f208da90a38d46549a86c13552500a7c
,,301272366,way,25,clinic,clinic,Sullivan Nicolaides Pathology Cairns,,"Bing, 2012-7",pathology,,,,,,,,,,,,,,,,,,Sheridan Street,4870,,144855679,2,2023/12/07 07:42:42+00,68dffa6482e04caca50a0204e96d26e5
152.5803444,-27.46331501,5457998481,node,12.5,clinic,,QML Pathology,,,pathology,,,,,,,,,,,,,,,,,,,,,56919715,1,2018/03/06 00:55:59+00,64b80fc835944499b2bf54164631016d
153.1792818,-27.66289357,2029493626,node,18.75,clinic,clinic,QML,,survey,pathology,,,,,,,,,,,,,,,,,,,,,70205074,3,2019/05/13 18:37:36+00,b7d853471ea64275b56de7e4b45516fe
153.1065857,-26.77276488,9763219475,node,25,clinic,clinic,QML Pathology,,,pathology,,,,"Mo-Fr 07:00-12:30, 13:00-15:00",,,,,,,,,,,,,238,Parklands Boulevard,,,121342870,1,2022/05/23 03:09:53+00,8154575feadf460180c73984bb4ed004
138.608321,-34.92139516,4717557946,node,31.25,clinic,clinic,Adelaide Sexual Health Centre,,,pathology,,,,Mo 09:00-16:30; Tu-We 11:00-18:30; Th 13:00-16:30; Fr 09:00-16:30,,,,,,,,,,,,,275,North Terrace,5000,Adelaide,116085936,5,2022/01/12 23:28:04+00,b42b86448d7441cbbbec0d5683795031
153.1951693,-27.52208045,7101236441,node,15.625,clinic,clinic,Medlab Pathology,,,pathology,,,,,,,,,,,,,,,,,,,,,79111186,1,2020/01/02 11:42:38+00,4d3349b9e8234e4286864eadab9cebc9
,,1229239809,way,21.875,clinic,clinic,QML Pathology,,,pathology,,,,,,,,,,,,,,,,,,McLeod Street,4870,,144855679,1,2023/12/07 07:42:42+00,5be61abe560f44b69e46f00acc08e395
152.9924276,-27.2504062,9039144720,node,15.625,clinic,clinic,QML Pathology,,,pathology,,,,,,,,,,,,,,,,,,,,,110310393,1,2021/08/26 23:19:24+00,b425e710c0aa49f78d0aca49a2f950c0
153.1572516,-27.07653326,9237708718,node,15.625,clinic,clinic,Sullivan Nicolaides Pathology,,,pathology,,,,,,,,,,,,,,,,,,,,,113559351,1,2021/11/09 10:33:15+00,128ba8873f44427cbb440910f7999485
144.3184259,-36.70586731,5293113244,node,15.625,clinic,clinic,Dorevitch Pathology,,,pathology,,,,,,,,,,,,,,,,,,,,,54751063,1,2017/12/19 07:32:12+00,b0b243fb742144d38f78287196985a28
152.9432653,-27.39467435,9794239474,node,28.125,clinic,clinic,Sullivan Nicolaides Pathology,,,pathology,,,,Mo-Fr 06:30-14:30,,,,,,,,,,,,,170,Patricks Road,4055,,143992672,2,2023/11/14 02:51:09+00,19a20a2451e04dffb279797760482e3f
151.0703944,-34.03637272,5265363067,node,18.75,clinic,clinic,Laverty Pathology,Laverty,,pathology,,,,,,,,,,,,,,,,,,,,,141892966,3,2023/09/29 02:38:10+00,d27999b5751c43c5a64c45ea86caed15
145.0188592,-37.77606485,5587634142,node,31.25,clinic,clinic,Dorevitch Pathology Fairfield,,,pathology,,,,Mo-Fr 08:00-16:30,,,,,,,,,,,,,149/153,Station Street,3078,Fairfield,58545749,1,2018/04/30 07:31:16+00,5074b84a39504d8a983a7f85bd91fe7b
144.2819109,-36.74942437,5326445930,node,15.625,clinic,clinic,Dorevitch Pathology,,,pathology,,,,,,,,,,,,,,,,,,,,,55252124,1,2018/01/08 02:33:38+00,7153176deade4e458ad125a4a13578c3
152.9432653,-27.39467435,9794239474,node,25,clinic,clinic,Sullivan Nicolaides Pathology,,,pathology,,,,Mo-Fr 06:30-14:30,,,,,,,,,,,,,170,Patricks Road,,,143992672,2,2023/11/14 02:51:09+00,19a20a2451e04dffb279797760482e3f
,,1020002516,way,28.125,clinic,clinic,QML Pathology,QML Pathology,,pathology;diagnostic_testing,,,,,,,,,,,,,,,,,32,Murphy Street,4655,,115982860,1,2022/01/10 13:46:07+00,d440b6b6dbee4c8d8b654f4293cad043
,,725765909,way,25,clinic,clinic,Health & Allied Mooroolbark,,,pathology;radiology;podiatry,,,,,,,,,,,,,,,,,25,Manchester Road,3138,,120920513,4,2022/05/13 07:47:43+00,e610aa83f931472486ddfc4a0b19116b
,,1216462795,way,25,clinic,,iMPACT'N - Remedial & Sports Massage,,,physiatry,,,,Mo-Fr 09:00-21:00; Sa 09:30-13:00; PH off,,,,,,,,,,,,,129,North West Coastal Highway,6530,,142757236,1,2023/10/18 11:00:50+00,5e8f5812e94d4e06a312fa91f637d71e
144.8034846,-37.70273082,9042322866,node,15.625,clinic,clinic,Symmetry Physiotherapy,,,physiotherapy,,,,,,,,,,,,,,,,,,,,,110367706,1,2021/08/28 06:40:22+00,b29e42f80a8a46e99f5d6179e8a999db
138.6736188,-34.90893864,6507747851,node,15.625,clinic,clinic,Allied Health Clinic,,,physiotherapy,,,,,,,,,,,,,,,,,,,,,70721201,2,2019/05/29 06:46:59+00,31f60e29b3df4821b1ea4c6c5e1574dc
153.2927542,-27.81128536,9787115110,node,18.75,clinic,clinic,UC Physio,,,physiotherapy,,,,Mo-Fr 08:00-17:00; Sa 08:30-12:00,,,,,,,,,,,,,,,,,121790467,1,2022/06/01 03:18:17+00,95a7e00b9703450281a4f4e9b2b4ed5b
153.0055289,-27.52706316,6280323842,node,31.25,clinic,clinic,Barefoot Physiotherapy,,Brisbane City Council,physiotherapy;Musculoskeletal;Holistic_Physiotherapy,,,,Mo-Th 07:00-18:40; Fr 07:00-18:00; Sa 08:00-13:30,,,,,,,,,,,,,28,Curzon Street,4105,,128918832,7,2022/11/15 05:32:57+00,e970f2ea49fb42bfa1f83a03d762da9b
152.94806,-27.50842256,6188969930,node,28.125,clinic,clinic,Marshall Lane Health Clinic,,,physiotherapy;orthodontics,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,8,Marshall Lane,4069,,66083964,1,2019/01/07 01:33:22+00,6bb0a5b7dbaa47158d5b37ba51b293fd
147.3275806,-42.89476303,2376693318,node,31.25,clinic,clinic,Sandy Bay Podiatry,,Bing,podiatrist,,,,,,,,,,,,,,,,,8b,Magnet Court,7005,Hobart,146009373,4,2024/01/07 23:10:52+00,b717ce6bc6764d6ea4e88bbd91630c5f
147.3275998,-42.89478533,2376693318,node,31.25,clinic,clinic,Sandy Bay Podiatry,,Bing,podiatrist,,,,,,,,,,,,,,,,,8b,Magnet Court,7005,Hobart,146009373,4,2024/01/07 23:10:52+00,b717ce6bc6764d6ea4e88bbd91630c5f
147.3265396,-42.89567247,2368113689,node,28.125,clinic,clinic,,,Bing,podiatrist,,,,,,,,,,,,,,,,,12,Gregory Street,7005,Hobart,146009373,3,2024/01/07 23:10:52+00,ec2ee26e273f4d52b31650d926a063f8
147.3265396,-42.89567247,2368113689,node,28.125,clinic,clinic,,,Bing,podiatrist,,,,,,,,,,,,,,,,,12,Gregory Street,7005,Hobart,146009373,3,2024/01/07 23:10:52+00,ec2ee26e273f4d52b31650d926a063f8
,,697275819,way,25,clinic,clinic,Feet First Podiatry,,,Podiatry,,,,"Mo-Th 08:00-18:00,Fr 08:00-17:00, Sa 08:30-15:00",,,,,,,,,,,,,349,Canning Highway,,,144162847,3,2023/11/18 06:08:11+00,089c54abc2cd4bd89efa29fc44fee6b0
153.2025402,-27.71410591,3750378841,node,18.75,clinic,clinic,Moving Forward Podiatry Orthotics,,,podiatry,,,,,,,,,yes,,,,,,,,,,,,124210247,4,2022/07/29 04:13:11+00,b62f9cf670954a198ad93ac51355186e
144.4369932,-37.67591661,5589387379,node,12.5,clinic,clinic,,,,podiatry,,,,,,,,,,,,,,,,,,,,,58571010,1,2018/04/30 23:18:05+00,58633e1c90a64093ba5353a2013f0d81
